Call_ID,Call_Direction,Co_Ref,Call_Date,Churn_Category,Complaint_Category,Customer_Reaction_Category,Agent_Renewal_Pitch_Category,Customer_Renewal_Response_Category,Agent_Response_Category,Membership_Renewal_Decision,Serious_Complaint,Other_Complaint,Discussion_on_Price_Increase,Renewal_Impact_Due_to_Price_Increase,Discount_or_Waiver_Requested,Call_Reschedule_Request,Agent_Flagged_Membership_Status_Alert,Agent_Renewal_Initiation,Explicit_Competitor_Mention,Explicit_Switching_Intent,Mentioned_Competitors,Price_Switching_Mentioned,Competitor_Value_Comparison,Competitor_Benefits_Mentioned,Topic_Introduced_By,Percentage_Price_Increase_Mentioned,Monetary_Price_Increase_Mentioned,Price_Range_Mentioned,Customer_Asked_For_Justification,Customer_Response,Desire_To_Cancel,Discount_Offered,Justification_Category,Reason_For_Renewal_Category,Agent_Response_To_Cancel_Category,Argument_That_Convinced_Customer_to_Stay_Category,Analysed_Call,Call_Number,Call_Year,Prospect_Renewal_Date,Prospect_Outcome,Days_Before_Renewal,target,Call_Month,days_bucket
594000000000,OUT_BOUND,AK3326,2025-01-13,,,,Auto / Automatic,Auto / Automatic,Confirmation / Acceptance / Agreement,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,1,2025,2025-02-02,Won,20.0,0,1,14-21d
683000000000,OUT_BOUND,AL4135,2025-09-15,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2025,2025-10-10,Won,25.0,0,9,22-28d
682000000000,IN_BOUND,AL5673,2025-08-29,,Payment Issues,,Payment and Billings / Invoice,Refund,Refund,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,6,2025,2025-10-08,Won,40.0,0,8,36-45d
593000000000,OUT_BOUND,AM4698,2024-12-19,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2024,2025-02-01,Won,44.0,0,12,36-45d
593000000000,OUT_BOUND,AM4698,2024-12-20,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,3,2024,2025-02-01,Won,43.0,0,12,36-45d
594000000000,OUT_BOUND,AM4698,2025-01-13,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,4,2025,2025-02-01,Won,19.0,0,1,14-21d
625000000000,OUT_BOUND,AN2766,2025-04-28,,Payment Issues,,Expiration / Due,Payments and Billings / Invoice,Customer Service / Support,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,6,2025,2025-06-12,Won,45.0,0,4,36-45d
626000000000,OUT_BOUND,AN2766,2025-05-07,,,,,,,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,7,2025,2025-06-12,Won,36.0,0,5,36-45d
596000000000,OUT_BOUND,AN4498,2025-02-19,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,11,2025,2025-04-03,Churned,43.0,1,2,36-45d
597000000000,OUT_BOUND,AN4498,2025-03-04,Accreditation / Certification,,,Expiration / Due,Accreditation and Certification,Customer Retention,Yes,Unknown,Unknown,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Agent,No,No,Not Discussed,No,Neutral,Desired to Cancel,No,,,Offers / Incentives,,1.0,12,2025,2025-04-03,Churned,30.0,1,3,29-35d
595000000000,IN_BOUND,AP4283,2025-02-04,,,,Auto / Automatic,Confusion / Uncertainty / Hesitation,Accreditation and Certification,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Agent,No,No,Not Discussed,No,Neutral,Renewed,No,,Payment terms / renewal conditions,,,1.0,2,2025,2025-03-03,Won,27.0,0,2,22-28d
595000000000,OUT_BOUND,AP4283,2025-02-04,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2025,2025-03-03,Won,27.0,0,2,22-28d
693000000000,OUT_BOUND,AP6319,2026-01-19,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,4,2026,2026-03-01,Churned,41.0,1,1,36-45d
694000000000,IN_BOUND,AP6319,2026-02-02,,Cancellation and Refunds,,,,,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Desired to Cancel,No,,,,,1.0,6,2026,2026-03-01,Churned,27.0,1,2,22-28d
694000000000,OUT_BOUND,AP6319,2026-02-02,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,6,2026,2026-03-01,Churned,27.0,1,2,22-28d
510000000000,IN_BOUND,AQ2871,2024-06-25,,,,,,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,6,2024,2024-08-06,Won,42.0,0,6,36-45d
510000000000,OUT_BOUND,AQ2871,2024-06-25,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,6,2024,2024-08-06,Won,42.0,0,6,36-45d
591000000000,OUT_BOUND,AQ7336,2024-11-15,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2024,2024-12-12,Won,27.0,0,11,22-28d
688000000000,OUT_BOUND,AQ7336,2025-11-17,,,Not Mentioned,Auto / Automatic,Payments and Billings / Invoice,Payment,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,2,2025,2025-12-12,Won,25.0,0,11,22-28d
509000000000,OUT_BOUND,AQ7878,2024-06-07,Customer Service / Support,Customer Service,,Discussion / Introduction / Inquiry,Quality / Value / Satisfaction of service,Cancellation / Termination / Closure,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Customer,No,No,Not Discussed,Yes,Negative,Desired to Cancel,No,Not Mentioned,,Customer Feedback / Concerns,,1.0,4,2024,2024-07-06,Churned,29.0,1,6,29-35d
509000000000,OUT_BOUND,AQ7878,2024-06-07,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,4,2024,2024-07-06,Churned,29.0,1,6,29-35d
651000000000,OUT_BOUND,AQ8203,2025-05-23,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2025,2025-07-06,Won,44.0,0,5,36-45d
626000000000,OUT_BOUND,AQ9677,2025-05-12,,,,Auto / Automatic,Cancellation / Termination / Non-Renewal / Withdrawal,Auto / Automatic,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,1,2025,2025-06-06,Won,25.0,0,5,22-28d
651000000000,OUT_BOUND,AQ9677,2025-05-23,,,,Discussion / Introduction / Inquiry,Agreement,Customer Service / Support,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,2,2025,2025-06-06,Won,14.0,0,5,14-21d
651000000000,OUT_BOUND,AS5297,2025-05-27,,,Agreement / Acceptance / Acknowledgement,Discussion / Introduction / Inquiry,Agreement,Account information,Unknown,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Agent,No,No,Not Discussed,No,Neutral,Renewed,No,,Value of product,,,1.0,1,2025,2025-07-06,Churned,40.0,1,5,36-45d
509000000000,OUT_BOUND,AS5565,2024-06-07,,,,Expiration / Due,Payments and Billings / Invoice,Confirmation / Acceptance / Agreement,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Renewed,No,,,,,1.0,4,2024,2024-07-06,Won,29.0,0,6,29-35d
509000000000,OUT_BOUND,AS5565,2024-06-12,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,5,2024,2024-07-06,Won,24.0,0,6,22-28d
510000000000,OUT_BOUND,AS5565,2024-06-19,,,,,,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,6,2024,2024-07-06,Won,17.0,0,6,14-21d
510000000000,OUT_BOUND,AS5565,2024-06-20,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,7,2024,2024-07-06,Won,16.0,0,6,14-21d
652000000000,OUT_BOUND,AS5565,2025-06-09,,Process and Auto-Renewal Issues,,,Auto / Automatic,Customer Communication,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,15,2025,2025-07-06,Won,27.0,0,6,22-28d
652000000000,OUT_BOUND,AS5565,2025-06-10,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,16,2025,2025-07-06,Won,26.0,0,6,22-28d
652000000000,OUT_BOUND,AS5565,2025-06-13,,Payment Issues,,Accreditation and Certification,Confusion / Uncertainty / Hesitation,Customer Retention,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,17,2025,2025-07-06,Won,23.0,0,6,22-28d
507000000000,IN_BOUND,AT0197,2024-04-30,,,,,,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,1,2024,2024-06-11,Won,42.0,0,4,36-45d
512000000000,IN_BOUND,AT0314,2024-07-26,,,,Discussion / Introduction / Inquiry,Agreement,Account information,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,3,2024,2024-09-08,Won,44.0,0,7,36-45d
512000000000,IN_BOUND,AT0314,2024-07-26,,,,,,,Unknown,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,3,2024,2024-09-08,Won,44.0,0,7,36-45d
512000000000,OUT_BOUND,AT0314,2024-07-26,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,3,2024,2024-09-08,Won,44.0,0,7,36-45d
512000000000,IN_BOUND,AT0314,2024-07-30,,Portal and Technical Issues,,Annual,Communication,Confirmation / Acceptance / Agreement,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,4,2024,2024-09-08,Won,40.0,0,7,36-45d
513000000000,OUT_BOUND,AT0314,2024-08-09,,,,Payment and Billings / Invoice,Others,Customer Communication,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,5,2024,2024-09-08,Won,30.0,0,8,29-35d
513000000000,OUT_BOUND,AT0314,2024-08-16,,,Agreement / Acceptance / Acknowledgement,Expiration / Due,Confusion / Uncertainty / Hesitation,Price and Cost,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Agent,No,No,Not Discussed,No,Neutral,Renewed,No,External factors,Value of product,,,1.0,6,2024,2024-09-08,Won,23.0,0,8,22-28d
537000000000,OUT_BOUND,AT0314,2024-08-20,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,7,2024,2024-09-08,Won,19.0,0,8,14-21d
679000000000,OUT_BOUND,AT0314,2025-07-28,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,11,2025,2025-09-08,Won,42.0,0,7,36-45d
680000000000,OUT_BOUND,AT0314,2025-08-08,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,13,2025,2025-09-08,Won,31.0,0,8,29-35d
681000000000,OUT_BOUND,AT0314,2025-08-15,,,,Payment and Billings / Invoice,Confusion / Uncertainty / Hesitation,Customer Retention,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,14,2025,2025-09-08,Won,24.0,0,8,22-28d
681000000000,OUT_BOUND,AT0314,2025-08-18,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,15,2025,2025-09-08,Won,21.0,0,8,14-21d
681000000000,OUT_BOUND,AT0314,2025-08-19,,,,Annual,Agreement,Assessment,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Agent,No,No,Not Discussed,No,Neutral,Renewed,No,,Incentive / support offered,,,1.0,16,2025,2025-09-08,Won,20.0,0,8,14-21d
511000000000,OUT_BOUND,AT2192,2024-07-16,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2024,2024-08-08,Won,23.0,0,7,22-28d
511000000000,OUT_BOUND,AT2192,2024-07-17,,,,Auto / Automatic,Agreement,Discount and Offer,Unknown,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,Agent,No,No,Not Discussed,No,Neutral,Renewed,No,Value_of_product,Customer Relationship / Value,,,1.0,2,2024,2024-08-08,Won,22.0,0,7,22-28d
512000000000,OUT_BOUND,AT2192,2024-07-19,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,3,2024,2024-08-08,Won,20.0,0,7,14-21d
678000000000,OUT_BOUND,AT2192,2025-07-14,,,,Annual,Auto / Automatic,Auto / Automatic,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,4,2025,2025-08-08,Won,25.0,0,7,22-28d
507000000000,OUT_BOUND,AT3093,2024-04-23,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,10,2024,2024-06-04,Won,42.0,0,4,36-45d
507000000000,OUT_BOUND,AT3093,2024-04-25,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,12,2024,2024-06-04,Won,40.0,0,4,36-45d
507000000000,OUT_BOUND,AT3093,2024-04-30,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,14,2024,2024-06-04,Won,35.0,0,4,29-35d
507000000000,OUT_BOUND,AT3093,2024-05-07,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,16,2024,2024-06-04,Won,28.0,0,5,22-28d
508000000000,OUT_BOUND,AT3093,2024-05-14,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,17,2024,2024-06-04,Won,21.0,0,5,14-21d
508000000000,OUT_BOUND,AT3093,2024-05-15,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,18,2024,2024-06-04,Won,20.0,0,5,14-21d
508000000000,OUT_BOUND,AT3093,2024-05-17,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,19,2024,2024-06-04,Won,18.0,0,5,14-21d
505000000000,IN_BOUND,AT3352,2024-04-03,,,,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Agent,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,1,2024,2024-05-04,Won,31.0,0,4,29-35d
564000000000,OUT_BOUND,AT6759,2024-10-11,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2024,2024-11-10,Won,30.0,0,10,29-35d
565000000000,OUT_BOUND,AT6759,2024-10-14,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,3,2024,2024-11-10,Won,27.0,0,10,22-28d
539000000000,OUT_BOUND,AU1317,2024-09-13,,,,Expiration / Due,Communication,Auto / Automatic,No,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,1,2024,2024-10-10,Won,27.0,0,9,22-28d
683000000000,OUT_BOUND,AU6478,2025-09-19,,,Not Mentioned,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,3,2025,2025-10-12,Won,23.0,0,9,22-28d
683000000000,OUT_BOUND,AU6478,2025-09-19,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,3,2025,2025-10-12,Won,23.0,0,9,22-28d
625000000000,OUT_BOUND,AU8537,2025-04-24,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2025,2025-06-04,Won,41.0,0,4,36-45d
625000000000,OUT_BOUND,AU8537,2025-04-25,,,,Payment and Billings / Invoice,Payments and Billings / Invoice,Confirmation / Acceptance / Agreement,Unknown,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,3,2025,2025-06-04,Won,40.0,0,4,36-45d
677000000000,OUT_BOUND,AU9070,2025-06-25,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,5,2025,2025-08-06,Churned,42.0,1,6,36-45d
679000000000,OUT_BOUND,AU9070,2025-07-22,Unnecessary / Not needed,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Renewed,No,,,,,1.0,6,2025,2025-08-06,Churned,15.0,1,7,14-21d
678000000000,IN_BOUND,AU9881,2025-07-08,,Process and Auto-Renewal Issues,,Auto / Automatic,Confusion / Uncertainty / Hesitation,Confirmation / Acceptance / Agreement,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,2,2025,2025-08-07,Won,30.0,0,7,29-35d
596000000000,OUT_BOUND,AV7336,2025-02-18,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2025,2025-04-03,Won,44.0,0,2,36-45d
506000000000,OUT_BOUND,AV8515,2024-04-09,,,,Auto / Automatic,Auto / Automatic,Account information,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,1,2024,2024-05-05,Won,26.0,0,4,22-28d
624000000000,OUT_BOUND,AV8515,2025-04-11,,,,Auto / Automatic,Communication,Confirmation / Acceptance / Agreement,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,3,2025,2025-05-05,Won,24.0,0,4,22-28d
624000000000,OUT_BOUND,AV8515,2025-04-11,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,3,2025,2025-05-05,Won,24.0,0,4,22-28d
565000000000,OUT_BOUND,AV8762,2024-10-16,,,,Accreditation and Certification,Accreditation and Certification,Customer Service / Support,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Agent,No,No,Not Discussed,No,Neutral,Renewed,No,,Price adjustments increase,,,1.0,1,2024,2024-11-11,Won,26.0,0,10,22-28d
539000000000,OUT_BOUND,AW3788,2024-09-13,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2024,2024-10-10,Won,27.0,0,9,22-28d
683000000000,OUT_BOUND,AW3788,2025-09-19,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,32,2025,2025-10-10,Won,21.0,0,9,14-21d
510000000000,OUT_BOUND,AW4391,2024-06-25,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2024,2024-08-07,Won,43.0,0,6,36-45d
651000000000,OUT_BOUND,AX0642,2025-05-23,,,,Expiration / Due,Agreement,Auto / Automatic,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,2,2025,2025-06-06,Won,14.0,0,5,14-21d
510000000000,IN_BOUND,AX8371,2024-06-13,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,1,2024,2024-07-10,Won,27.0,0,6,22-28d
506000000000,OUT_BOUND,AY5688,2024-04-08,,,,,,,No,No,Yes,Unknown,Unknown,Unknown,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,1,2024,2024-05-06,Won,28.0,0,4,22-28d
509000000000,OUT_BOUND,AY5801,2024-06-12,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2024,2024-07-07,Won,25.0,0,6,22-28d
